Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
28872,639.089,248.5424404,148.3587007,1.675280514,0.802304513,29252,191.7315105,0.701935233,0.987009435,0.888308971,0.771423626,8.608424999999999,0.1880508,330.27739755,200.38696407,DERMASON
30465,635.788,215.1208683,181.0647261,1.188088221,0.539963648,30796,196.9498483,0.76170117,0.989251851,0.947079406,0.915531114,7.061246000000001,0.30602260000000003,465.19945821,200.166301446,DERMASON
55820,894.312,344.3845312,207.1708844,1.662321094,0.798821222,56387,266.5937572,0.744981849,0.989944491,0.8770444,0.774116527,6.169554,0.1366655,332.587300335,200.22746655,SIRA
223035,1817.278,680.8125549,419.9943465,1.621004093,0.787040298,225889,532.894907,0.761092115,0.987365476,0.848672533,0.782733666,3.052492,0.070679,340.03295556,199.621905207,BOMBAY
77546,1129.375,407.5307588,243.1571516,1.67599742,0.802494415,79093,314.2206768,0.672698567,0.980440747,0.763999237,0.771035486,5.255342,0.11457189999999999,329.945125155,200.271032295,BARBUNYA
33276,704.493,234.7881384,180.705496,1.299286096,0.6384619,33857,205.8356604,0.759656652,0.98283959,0.842534348,0.876686794,7.05578,0.2571003,426.561752925,200.719597563,SEKER
40845,749.469,262.261607,198.6839209,1.319994118,0.652743332,41310,228.0470767,0.77141724,0.988743646,0.913779512,0.869540454,6.4208989999999995,0.2264304,419.635833555,200.607717546,SEKER
77163,1050.917,397.9099099,249.7765394,1.593063587,0.778438133,78361,313.4437477,0.727815507,0.984711783,0.877974967,0.787725412,5.156745,0.12247709999999999,344.38378537499995,198.691313397,CALI
26564,605.984,220.3652256,154.06486,1.430340608,0.714990494,26874,183.908497,0.703533026,0.988464687,0.90903587,0.834562243,8.295634,0.2482357,386.55424659000005,200.24099364900002,DERMASON
34568,694.693,262.1689291,168.3466832,1.557315678,0.766595287,34921,209.7935761,0.808475805,0.989891469,0.900115565,0.800222882,7.584151,0.1918362,355.39794741,200.444731269,DERMASON
29721,630.611,229.312892,165.3697594,1.386667628,0.692775469,29989,194.5300812,0.76977467,0.99106339,0.939182945,0.848317247,7.715517,0.24647789999999997,399.40139436000004,200.578799475,DERMASON
56232,941.886,379.912334,189.2570745,2.007387755,0.867085207,56838,267.575795,0.650878533,0.989338119,0.796520047,0.704309313,6.756159,0.1025495,275.308642995,200.149352925,HOROZ
66505,1044.414,427.827107,202.1842976,2.116025388,0.881285565,68295,290.9927764,0.770634654,0.973790175,0.766158797,0.680164421,6.433007,0.0849277,256.756119645,196.763596566,HOROZ
29630,638.705,231.3154606,163.685719,1.413168247,0.70658335,30031,194.232046,0.784734361,0.986647131,0.91272697,0.839684669,7.806799,0.2393964,391.31404092,200.272987422,DERMASON
68109,1054.03,382.4985513,227.4918703,1.681372397,0.803909057,69487,294.4810217,0.750760582,0.980168952,0.770386074,0.76988794,5.615977,0.1217069,328.9637292,200.315706957,BARBUNYA
175738,1572.654,575.7955136,393.0693545,1.464870021,0.730741362,178091,473.029144,0.744810341,0.986787654,0.892913061,0.821522803,3.276443,0.0920579,374.569341825,198.71671236,BOMBAY
36753,698.996,250.3359142,187.3823389,1.335963227,0.663108155,37108,216.3223821,0.769922071,0.99043333,0.945264347,0.864128436,6.811305999999999,0.23427360000000003,414.42846502500004,200.515133328,DERMASON
38066,704.695,236.66274,205.1389633,1.153670352,0.498658155,38393,220.1525301,0.79569398,0.991482822,0.963262663,0.930237392,6.217169,0.28717560000000003,480.26459133,200.662109955,SEKER
45839,820.515,307.2770497,191.5059798,1.60452979,0.782034177,46651,241.5864804,0.752149514,0.982594157,0.855602311,0.786217131,6.703398,0.1579955,343.066244235,199.355786835,SIRA
51734,878.392,319.9387591,206.311128,1.550758615,0.764312792,52632,256.6510756,0.746522367,0.982938136,0.842576184,0.802188132,6.184304,0.1579703,357.145718445,200.582354763,BARBUNYA
79893,1115.52,410.7433014,248.9338548,1.650009806,0.795421214,81400,318.9403188,0.768394022,0.981486486,0.80679625,0.776495484,5.1411679999999995,0.1152915,334.634606535,199.967976354,BARBUNYA
33184,674.669,252.2230287,168.2058201,1.499490497,0.745153322,33518,205.5509208,0.697142857,0.990035205,0.916129964,0.814956992,7.600741999999999,0.20681139999999998,368.60596894500003,200.17468596,DERMASON
56627,922.876,356.1840294,203.0456968,1.754206245,0.821604177,57280,268.5139395,0.792185445,0.98859986,0.8355005,0.75386294,6.290004,0.12531420000000001,315.41167926,200.38328757899998,CALI
53363,904.64,327.0878319,208.0485855,1.572170419,0.771636833,54318,260.6604723,0.717244624,0.982418351,0.819404845,0.796912777,6.129487,0.152492,352.46383501500003,200.686083627,BARBUNYA
43372,773.114,280.1265252,197.8736413,1.415683884,0.707840417,43819,234.9956288,0.753928522,0.989798946,0.91186855,0.838891028,6.4586950000000005,0.19730889999999998,390.574677135,200.250424368,SIRA
29669,644.61,237.0415392,160.0543067,1.481006941,0.737619802,30108,194.3598314,0.758468185,0.985419158,0.897260802,0.819939965,7.989536,0.22275609999999998,373.12735803000004,200.132334456,DERMASON
59172,973.722,371.4188819,203.6719435,1.823613383,0.836241165,60008,274.4815665,0.695592886,0.986068524,0.784252926,0.739008112,6.276936,0.11548470000000001,303.103808895,200.183021028,HOROZ
29194,627.767,224.6036772,165.7226237,1.355298826,0.674970562,29520,192.7977056,0.745696041,0.98895664,0.930907444,0.85839069,7.693488,0.2576576,408.943190235,200.724838437,DERMASON
36428,715.984,253.6303369,183.4350627,1.382670974,0.690599011,36848,215.3638088,0.719792922,0.988601824,0.892973472,0.849124799,6.962511,0.2232707,400.16217282,200.381652042,DERMASON
40348,744.73,255.925469,201.3583309,1.270995185,0.617227104,40885,226.6553974,0.762117034,0.986865599,0.914185184,0.885630486,6.3429530000000005,0.240703,435.30945313499996,200.375711688,SEKER
39578,756.026,276.6045894,182.5620716,1.515126264,0.751255935,40028,224.4822369,0.710926694,0.988757869,0.870142228,0.811563674,6.988847000000001,0.1870147,365.54275689,200.581134492,SIRA
33125,678.046,251.3819485,168.7421694,1.489739935,0.741223692,33533,205.3681083,0.806314201,0.987832881,0.905414477,0.816956466,7.588889,0.2085228,370.41691674000003,199.850089251,DERMASON
57150,956.504,396.9845225,184.0545577,2.156885043,0.886028085,57820,269.7510704,0.67861214,0.988412314,0.784969021,0.67950022,6.946361,0.0913473,256.254904695,200.171507346,HOROZ
33731,671.696,231.1720126,186.1264562,1.242015871,0.593081148,34073,207.2381313,0.803214668,0.989962727,0.939493017,0.896467219,6.853399,0.2730382,446.02767862499996,200.628224571,SEKER
203793,1754.602,664.2640948,397.0850735,1.67285083,0.801658757,207056,509.3891504,0.797811619,0.984240978,0.831843996,0.766847334,3.2595039999999997,0.0695292,326.37043287,197.729331417,BOMBAY
53609,893.456,354.7254337,193.354325,1.83458753,0.838382964,54085,261.2605955,0.795385757,0.991199039,0.843919906,0.736514979,6.6169009999999995,0.1201049,301.06214482499996,200.03116432200002,CALI
72543,1046.539,402.4939348,231.9320395,1.735396005,0.817282395,73687,303.9154756,0.751647464,0.984474873,0.83232807,0.755080883,5.548349999999999,0.11125449999999999,316.431662145,198.875644668,CALI
36662,719.737,281.0514676,166.9441725,1.683505709,0.804466088,37112,216.0544103,0.771409334,0.987874542,0.889361568,0.768736104,7.666016,0.1651424,327.98013489,199.97016624900002,DERMASON
32260,665.909,251.5755879,163.5078702,1.538614549,0.759989492,32582,202.6689609,0.73649605,0.990117243,0.914206822,0.805598677,7.798375,0.2026091,360.189022095,200.70739827,DERMASON
59688,964.218,351.1883989,217.1409106,1.617329493,0.785939663,60632,275.6757551,0.728044496,0.984430664,0.806763835,0.784979675,5.883735000000001,0.1378055,341.98716439500004,200.314038657,BARBUNYA
59311,968.736,393.721344,192.5798469,2.044457664,0.872212424,60039,274.8037675,0.653089764,0.987874548,0.794207954,0.697965126,6.638252,0.0971781,270.371200935,200.189652822,HOROZ
32057,642.082,215.9182853,189.3033869,1.140593884,0.48097147,32301,202.030295,0.779804909,0.992446054,0.977128658,0.935679416,6.735449,0.31845979999999996,485.900262795,200.715654747,SEKER
25684,596.865,228.310897,143.8543837,1.587097252,0.776529325,25969,180.8366237,0.688357633,0.989025376,0.905983524,0.792063042,8.889227,0.2158156,348.186943965,200.133180063,DERMASON
30900,659.508,238.215735,165.627458,1.438262339,0.718735643,31405,198.3509565,0.698241967,0.983919758,0.892746605,0.832652622,7.7092469999999995,0.2285847,384.78726645,200.429606622,DERMASON
31611,655.395,247.5684815,163.1310109,1.517605268,0.752201747,31879,200.6199772,0.801394347,0.991593212,0.924787287,0.810361545,7.831718999999999,0.2083302,364.46063787,200.314566081,DERMASON
47121,822.883,312.011823,193.7138405,1.610684204,0.783926083,47831,244.9414636,0.735690867,0.98515607,0.874476578,0.785039045,6.621503,0.155132,342.03889761,199.521165213,SIRA
46907,857.564,335.5606652,181.23514,1.851520986,0.841603097,47888,244.3846299,0.636562263,0.979514701,0.80152014,0.728287476,7.153744,0.1241437,294.37346964,197.392378233,HOROZ
37881,730.471,273.7763156,176.7037243,1.549352266,0.763818571,38382,219.6169101,0.801714286,0.986947006,0.892124243,0.80217644,7.227273,0.1846009,357.1353072,200.394608904,SIRA
41292,759.156,272.1843268,194.3363178,1.400583946,0.700158031,41690,229.2915334,0.716626171,0.990453346,0.900354885,0.842412699,6.591696,0.20477479999999998,393.86083157999997,199.78138122,DERMASON
40988,764.163,293.0813531,179.1694284,1.635777687,0.791375771,41498,228.445929,0.675032938,0.987710251,0.882052794,0.779462516,7.150418,0.1628142,337.19680676999997,199.761047859,DERMASON
68443,1015.573,387.3241619,227.875152,1.699720915,0.808619565,69812,295.202192,0.804738389,0.980390191,0.83390506,0.762157957,5.659076,0.1177891,322.39103736,198.45573436200002,CALI
38470,762.336,304.5889469,162.0116492,1.880043493,0.846805548,38914,221.3177022,0.801825837,0.988590225,0.831838836,0.726611075,7.917571,0.1361381,293.01982797,199.511521233,HOROZ
30996,652.345,245.1105175,161.6665388,1.51614873,0.751646742,31424,198.6588355,0.751673295,0.986379837,0.915294474,0.810486786,7.907811000000001,0.2104844,364.57330064999996,200.184174366,DERMASON
50797,974.217,375.3968403,173.4610732,2.164156104,0.886841436,51745,254.3162385,0.586177849,0.981679389,0.672568496,0.67745972,7.390138,0.096021,254.718178515,199.64185586399998,HOROZ
34703,676.387,230.7693155,191.7626609,1.203411104,0.556315398,35025,210.2028352,0.77323975,0.990806567,0.953205151,0.910878618,6.649838,0.2823793,460.48342008,200.69247402,SEKER
51305,907.517,368.1932867,179.6070921,2.049993029,0.872951764,52095,255.5847312,0.739851467,0.984835397,0.782816584,0.694159129,7.176558,0.10278559999999999,267.43057727999997,198.548459079,HOROZ
25172,596.596,222.1323266,144.8773759,1.53324372,0.758036587,25527,179.0250983,0.704348313,0.986093156,0.888724009,0.805938969,8.824580000000001,0.22965839999999998,360.49338021,200.175795279,DERMASON
31303,658.661,244.6193599,163.1713573,1.499156249,0.745020223,31631,199.6402201,0.771009852,0.989630426,0.906717352,0.816126001,7.814566,0.2138521,369.66421575,200.704627485,DERMASON
41993,759.674,284.925087,187.9266446,1.516150557,0.75164744,42368,231.2296439,0.769102564,0.99114898,0.914391626,0.811545401,6.785061,0.1815452,365.52629503500003,200.707697559,SIRA
78720,1086.768,429.9180172,237.3677806,1.811189438,0.833762433,80443,316.5902983,0.752725186,0.978581107,0.837570293,0.736396907,5.461357,0.09906680000000001,300.965624775,197.416680942,CALI
58891,966.204,397.7939189,189.5287619,2.098857793,0.879201774,59522,273.8290526,0.601419526,0.989398878,0.792722401,0.688369127,6.754749,0.0935566,262.987890525,199.904163678,HOROZ
85801,1130.491,441.8439031,250.8260603,1.76155501,0.823249128,87732,330.5226561,0.762241925,0.977989787,0.843661042,0.748052997,5.149636,0.09946849999999999,310.56872428500003,198.133085142,CALI
42142,741.324,260.5235817,206.1182438,1.263952074,0.611597283,42438,231.6395063,0.791488243,0.993025119,0.963626836,0.889130668,6.182041,0.2383274,438.757106475,200.843529741,SEKER
26127,590.039,216.8729437,153.7995856,1.410100962,0.705038451,26350,182.3894997,0.719990079,0.991537002,0.943057064,0.840997021,8.300721000000001,0.2561377,392.53817445,200.463441354,DERMASON
45479,807.807,310.5867369,187.1312785,1.659726473,0.79811215,46067,240.6359517,0.741666667,0.987235982,0.875801221,0.774778582,6.829234,0.1517967,333.15642785999995,200.25703968,SIRA
59295,964.167,350.030228,216.352452,1.6178704,0.786102246,60252,274.7666989,0.776722557,0.98411671,0.801536698,0.784979916,5.9032,0.1382615,341.98737474,200.38115557199998,BARBUNYA
41427,744.242,270.0175447,196.0311974,1.37742129,0.687700721,41876,229.6660502,0.815492126,0.989277868,0.939863964,0.850559731,6.517912,0.2104299,401.51578007999996,200.296095789,DERMASON
39901,730.829,258.1497116,197.1490328,1.30941404,0.645570856,40316,225.3963866,0.769324207,0.98970632,0.938776262,0.873122752,6.469755,0.2319364,423.10055370000003,200.642837472,SEKER
73121,1051.673,406.1374795,232.300437,1.748328521,0.820271135,74728,305.1238253,0.785740383,0.978495343,0.830788617,0.751282117,5.554321,0.1091498,313.255774545,198.346801809,CALI
57544,939.415,384.5652799,191.618322,2.006933762,0.867020454,58131,270.6793239,0.631075627,0.989902118,0.819398058,0.703857935,6.682978,0.10117889999999999,274.955876115,199.847683482,HOROZ
36246,684.492,238.5663802,193.5712269,1.232447529,0.584500192,36557,214.8251394,0.78746008,0.991492737,0.972149813,0.900483711,6.581868,0.2669515,450.033357825,200.870526855,SEKER
27125,603.014,213.8352397,162.18972,1.318426591,0.651696494,27498,185.8403149,0.744721742,0.986435377,0.937399722,0.8690818,7.883327,0.2774163,419.193262125,200.15816979,DERMASON
41980,734.386,253.3075393,211.1406618,1.199709886,0.55246688,42277,231.1938496,0.772941523,0.992974904,0.978145633,0.912700231,6.0340050000000005,0.2582843,462.327049605,200.876260782,SEKER
37693,709.359,252.2616301,190.4736717,1.324391072,0.655651111,38032,219.0712627,0.775002056,0.991086454,0.941322419,0.868428792,6.692533,0.2348049,418.563554685,200.76163731600002,SEKER
52545,911.562,315.9159221,212.1152663,1.489359666,0.741068445,53754,258.6549282,0.748248462,0.977508651,0.794637096,0.818746097,6.0122930000000006,0.1666544,372.041569905,200.67539706000002,BARBUNYA
51288,860.608,327.5437965,202.6067629,1.616647894,0.785734511,52300,255.5423835,0.681568106,0.980650096,0.870191567,0.780177754,6.386363,0.1459512,337.81591704,197.78740091999998,SIRA
50024,891.268,374.2680755,170.7358507,2.192088387,0.889884457,50626,252.3738001,0.714628571,0.988108877,0.791355549,0.674312923,7.481769999999999,0.0954179,252.35734504500002,200.344343427,HOROZ
55502,932.457,373.924271,189.6561829,1.971590197,0.861825561,56271,265.8332959,0.646424412,0.986333991,0.802159756,0.710928165,6.737131000000001,0.10615920000000001,280.50746508000003,200.292251262,HOROZ
44142,777.856,287.066862,196.4655217,1.461156438,0.729116677,44594,237.0724362,0.714896512,0.989864107,0.916776471,0.825843967,6.503259,0.18659620000000002,378.52013319,200.303609169,SIRA
46924,820.238,305.0065164,197.481314,1.54448292,0.762094435,47545,244.4289107,0.694306345,0.98693869,0.876445911,0.801389143,6.500011,0.1653742,356.43462969,199.372877061,SIRA
42184,769.735,289.7952036,186.084112,1.557334479,0.766601781,42680,231.7549071,0.686152995,0.988378632,0.894695295,0.799719609,6.86979,0.1733302,354.95105697,200.19510153,SIRA
31498,677.257,257.4966031,156.238759,1.648096828,0.794884731,31982,200.2610775,0.690004162,0.984866487,0.862950406,0.777723182,8.175014,0.18448810000000002,335.69360814,200.36823368400002,DERMASON
61950,974.693,388.5474202,205.4762434,1.890960307,0.848726632,62716,280.8508319,0.651501767,0.987786211,0.819436832,0.722822537,6.271952,0.10561100000000001,289.9721931,198.582896007,HOROZ
67593,992.946,392.317798,222.2408038,1.765282483,0.824074406,68881,293.3633933,0.724376286,0.981301084,0.861510004,0.74776978,5.804119,0.11194060000000002,310.333601865,198.402019524,CALI
58933,947.479,385.2989993,195.5366109,1.970469865,0.861655779,59553,273.9266801,0.646025169,0.989589106,0.82495304,0.710945735,6.537916,0.1030303,280.52133009,200.188332051,HOROZ
65761,999.861,381.4211099,220.4853746,1.729915694,0.815992242,66508,289.3605116,0.745589569,0.988768268,0.826606879,0.758637905,5.800111,0.11850980000000001,319.41996585000004,200.119805523,CALI
40350,739.414,271.152412,189.7138297,1.429270668,0.71447836,40740,226.6610148,0.775484317,0.990427099,0.927423432,0.835917383,6.72001,0.20239659999999998,387.81061895999994,200.74154013,DERMASON
55953,935.428,378.1454648,190.7962405,1.981933521,0.863377921,56853,266.9111692,0.795917496,0.984169701,0.803549268,0.705842577,6.75827,0.10347769999999999,276.508627365,198.47273011800002,HOROZ
83969,1106.607,437.1935026,245.376285,1.781726798,0.827644103,84557,326.9750011,0.771320179,0.993046111,0.861672076,0.747895381,5.206606,0.1004842,310.437863055,200.317490631,CALI
40172,721.945,244.9037122,209.3768052,1.169679287,0.518734804,40501,226.160516,0.819736359,0.991876744,0.968556795,0.92346708,6.0963780000000005,0.2734874,473.29925363999996,200.495990892,SEKER
80286,1211.485,411.5015508,249.2263805,1.651115544,0.795730297,81587,319.7238028,0.779044606,0.984053832,0.687406449,0.776968646,5.125445999999999,0.1152193,335.042553735,200.34592368900002,BARBUNYA
53639,905.941,364.9454311,190.4602938,1.916123429,0.853014601,54561,261.333687,0.68543863,0.983101483,0.821278979,0.716089762,6.803733,0.1103562,284.595423585,197.494255485,HOROZ
58182,961.668,404.2347502,183.9882348,2.197068474,0.890413782,58693,272.1757212,0.670709074,0.991293681,0.79058429,0.673311043,6.947763,0.0880821,251.6080068,200.203250472,HOROZ
35189,690.684,253.0728123,177.8752407,1.422754574,0.71132632,35531,211.669616,0.776661958,0.990374602,0.926953606,0.836398087,7.191816,0.2171053,388.25677624499997,200.056243293,DERMASON
63470,1010.976,421.4157199,193.4167283,2.178796651,0.88845231,64320,284.2754191,0.776448424,0.986784826,0.780363002,0.674572413,6.6396049999999995,0.08480789999999999,252.551607255,199.282842729,HOROZ
